subject_id,group,covariate_X,target_Y,window_index,lag_steps,lag_ms,f_stat,p_value
sub-003,A,Fp2,P4,2,30,60,2.381104632092492,7.268462352889664e-05
sub-003,A,Fp2,P4,2,40,80,1.7646456570836475,0.0033524419517380914
sub-003,A,Fp2,P4,2,50,100,1.533854235413492,0.013597683981999982
sub-003,A,Fp2,P4,3,5,10,4.10811381274507,0.001131729910998385
sub-003,A,Fp2,P4,3,10,20,7.219339505305835,9.213349650357362e-11
sub-003,A,Fp2,P4,3,20,40,4.108588498768331,9.58470835120631e-09
sub-003,A,Fp2,P4,3,30,60,2.3695701011147556,7.992852341548994e-05
sub-003,A,Fp2,P4,3,40,80,2.617638734513212,7.572379462173563e-07
sub-003,A,Fp2,P4,3,50,100,2.013183185351139,0.00010461724462481408
sub-003,A,Fp2,P4,4,5,10,7.778653143892709,4.3102687331852473e-07
sub-003,A,Fp2,P4,4,10,20,34.62754200404623,2.1137656157189757e-52
sub-003,A,Fp2,P4,4,20,40,3.800432066942656,7.784134106650008e-08
sub-003,A,Fp2,P4,4,30,60,2.1908238396821162,0.00033882212027973167
sub-003,A,Fp2,P4,4,40,80,2.8012386274849144,1.0358721448713145e-07
sub-003,A,Fp2,P4,4,50,100,2.1477223067663895,2.2555748989230507e-05
sub-004,A,P3,Fp1,0,5,10,18.953918195472653,1.908406815434392e-17
sub-004,A,P3,Fp1,0,10,20,11.54991258870321,3.975620575720255e-18
sub-004,A,P3,Fp1,0,20,40,5.922155242923496,3.306942689288777e-14
sub-004,A,P3,Fp1,0,30,60,4.723883899443018,3.713516536734654e-14
sub-004,A,P3,Fp1,0,40,80,4.405803590796369,1.1216568372488684e-15
sub-004,A,P3,Fp1,0,50,100,3.5737971021574872,2.703615967710731e-13
sub-004,A,P3,Fp1,1,5,10,40.27915685813053,1.9376577246634793e-35
sub-004,A,P3,Fp1,1,10,20,7.388300008278588,4.7266485517527245e-11
sub-004,A,P3,Fp1,1,20,40,5.803797299499231,7.547966242807327e-14
sub-004,A,P3,Fp1,1,30,60,5.00713161556379,2.5247167644403043e-15
sub-004,A,P3,Fp1,1,40,80,5.374776834707473,1.4883154230077978e-20
sub-004,A,P3,Fp1,1,50,100,4.6035755795345565,2.677163167574787e-19
sub-004,A,P3,Fp1,2,5,10,51.728721392635045,3.660545998216678e-44
sub-004,A,P3,Fp1,2,10,20,9.404669422249336,1.6787088661387746e-14
sub-004,A,P3,Fp1,2,20,40,5.440344726367487,9.513906932072967e-13
sub-004,A,P3,Fp1,2,30,60,4.911622152451439,6.250939194280567e-15
sub-004,A,P3,Fp1,2,40,80,4.6846421891791765,4.3861624745468774e-17
sub-004,A,P3,Fp1,2,50,100,4.266067259002402,2.4756230482782623e-17
sub-004,A,P3,Fp1,3,5,10,18.39467764079119,6.101201713776571e-17
sub-004,A,P3,Fp1,3,10,20,9.018258204486251,7.651579967022626e-14
sub-004,A,P3,Fp1,3,20,40,5.703639548958219,1.5175564942834276e-13
sub-004,A,P3,Fp1,3,30,60,5.024137253637431,2.1483812978242666e-15
sub-004,A,P3,Fp1,3,40,80,5.357370464020782,1.8187696192273634e-20
sub-004,A,P3,Fp1,3,50,100,4.439871769558256,2.4004597676394318e-18
sub-004,A,P3,Fp1,4,5,10,22.442728268750447,1.478908316855336e-20
sub-004,A,P3,Fp1,4,10,20,14.38393728514456,8.19194009702362e-23
sub-004,A,P3,Fp1,4,20,40,4.562153210561281,4.242648205294422e-10
sub-004,A,P3,Fp1,4,30,60,5.0246450593759,2.1380511691325393e-15
sub-004,A,P3,Fp1,4,40,80,4.200403858495014,1.22165416690198e-14
sub-004,A,P3,Fp1,4,50,100,3.758941326005051,2.2592440808398586e-14
sub-004,A,Fp1,P3,0,5,10,7.819867581702174,3.941799548022527e-07
sub-004,A,Fp1,P3,0,10,20,2.4092013880630128,0.00828418323358018
sub-004,A,Fp1,P3,0,20,40,3.3631116370716936,1.4487362917911756e-06
sub-004,A,Fp1,P3,0,30,60,2.3319273576927815,0.00010882410619292286
sub-004,A,Fp1,P3,0,40,80,2.478158133733808,3.3266120809594565e-06
sub-004,A,Fp1,P3,0,50,100,2.211539243880168,1.06907592181405e-05
sub-004,A,Fp1,P3,1,5,10,5.607796125617405,4.6869000958615635e-05
sub-004,A,Fp1,P3,1,10,20,2.396983887560177,0.008630773405809804
sub-004,A,Fp1,P3,1,20,40,1.9693246947831573,0.007394120066841876
sub-004,A,Fp1,P3,1,30,60,1.7893428403318143,0.0068383234590710384
sub-004,A,Fp1,P3,1,40,80,1.622690341614854,0.01091130695649735
sub-004,A,Fp1,P3,1,50,100,1.9627245053201468,0.0001831420787908791
sub-004,A,Fp1,P3,2,5,10,12.083289285189997,3.894137963357857e-11
sub-004,A,Fp1,P3,2,10,20,2.776605746859673,0.002344561061091212
sub-004,A,Fp1,P3,2,20,40,1.4569174375043248,0.09083397996197363
sub-004,A,Fp1,P3,2,30,60,0.8470906086468672,0.7016934034504567
sub-004,A,Fp1,P3,2,40,80,0.9892657166897038,0.49212654091722274
sub-004,A,Fp1,P3,2,50,100,1.04989905250918,0.3860943915652954
sub-004,A,Fp1,P3,3,5,10,14.004711422217412,6.359324008203729e-13
sub-004,A,Fp1,P3,3,10,20,11.848198820920265,1.2596586975551986e-18
sub-004,A,Fp1,P3,3,20,40,1.6277892262864972,0.04192311121825529
sub-004,A,Fp1,P3,3,30,60,1.4112126509954261,0.0747459158218909
sub-004,A,Fp1,P3,3,40,80,1.376347018947433,0.0666310891285945
sub-004,A,Fp1,P3,3,50,100,1.2691414797783778,0.11021053268527024
sub-004,A,Fp1,P3,4,5,10,6.191864259058245,1.3345746036760806e-05
sub-004,A,Fp1,P3,4,10,20,3.738855964799936,7.065303836282776e-05
sub-004,A,Fp1,P3,4,20,40,1.0161153237667055,0.4405908992773318
sub-004,A,Fp1,P3,4,30,60,0.9307599271030963,0.5744460366297172
sub-004,A,Fp1,P3,4,40,80,1.037687140458696,0.4107358914071852
sub-004,A,Fp1,P3,4,50,100,1.4157123879999742,0.0369951612649255
sub-004,A,P4,Fp2,0,5,10,19.146626886250246,1.2797575512552964e-17
sub-004,A,P4,Fp2,0,10,20,2.719203686671683,0.002865611982407517
sub-004,A,P4,Fp2,0,20,40,1.9418195369865656,0.008570036388059673
sub-004,A,P4,Fp2,0,30,60,2.7422818463871197,3.3891284069406566e-06
sub-004,A,P4,Fp2,0,40,80,2.6364546402171958,6.188240143166439e-07
sub-004,A,P4,Fp2,0,50,100,2.4811605622017163,4.0899591153547884e-07
sub-004,A,P4,Fp2,1,5,10,34.526354583278554,8.057169458606747e-31
sub-004,A,P4,Fp2,1,10,20,6.194954768353591,5.2504880988722e-09
sub-004,A,P4,Fp2,1,20,40,4.271354204380949,3.143717989682886e-09
sub-004,A,P4,Fp2,1,30,60,3.2269150512005687,4.5102201530460276e-08
sub-004,A,P4,Fp2,1,40,80,3.3533403074889594,2.1441137047469296e-10
sub-004,A,P4,Fp2,1,50,100,3.2355308323210723,2.4476478750649647e-11
sub-004,A,P4,Fp2,2,5,10,3.2972329075887377,0.006054939782257162
sub-004,A,P4,Fp2,2,10,20,2.259688452714966,0.013611080065644258
sub-004,A,P4,Fp2,2,20,40,2.3829618421312415,0.0007068322822017532
sub-004,A,P4,Fp2,2,30,60,1.5799122756812205,0.027463607712952608
sub-004,A,P4,Fp2,2,40,80,2.210613289548753,5.167374443476577e-05
sub-004,A,P4,Fp2,2,50,100,1.9503267129559354,0.00020985876007645812
sub-004,A,P4,Fp2,3,5,10,10.345448943929718,1.653597468922437e-09
sub-004,A,P4,Fp2,3,10,20,3.945434808701945,3.2483427310728624e-05
sub-004,A,P4,Fp2,3,20,40,4.390213796089642,1.3886680446088108e-09
sub-004,A,P4,Fp2,3,30,60,4.6122317041402425,1.0709397520110449e-13
sub-004,A,P4,Fp2,3,40,80,3.818998465220023,1.0186732992704312e-12
sub-004,A,P4,Fp2,3,50,100,3.6863694517472583,5.982556121676352e-14
sub-004,A,P4,Fp2,4,5,10,6.2523571856659075,1.1713927148871179e-05
sub-004,A,P4,Fp2,4,10,20,5.431550546844083,1.0526801811879178e-07
sub-004,A,P4,Fp2,4,20,40,2.3014824884267164,0.0011414829295549032
sub-004,A,P4,Fp2,4,30,60,2.5564137811467837,1.675480936692325e-05
sub-004,A,P4,Fp2,4,40,80,2.4837714427042368,3.136105770745638e-06
sub-004,A,P4,Fp2,4,50,100,2.7535166676522587,1.3193189309399331e-08
sub-004,A,Fp2,P4,0,5,10,6.695649983581249,4.498123828254152e-06
sub-004,A,Fp2,P4,0,10,20,2.139943745406042,0.02008637700744542
sub-004,A,Fp2,P4,0,20,40,2.080272733208608,0.004028810007403589
sub-004,A,Fp2,P4,0,30,60,1.8906441908725753,0.003325225698339383
sub-004,A,Fp2,P4,0,40,80,1.6804320612690846,0.006823720897567807
sub-004,A,Fp2,P4,0,50,100,1.3675459747304113,0.0540110434708344
sub-004,A,Fp2,P4,1,5,10,18.27428502666637,7.839592718365096e-17
sub-004,A,Fp2,P4,1,10,20,2.2761154421167786,0.012895580759787324
sub-004,A,Fp2,P4,1,20,40,1.8842779023718272,0.011622902044798067
sub-004,A,Fp2,P4,1,30,60,1.854915169658782,0.004301976866922655
sub-004,A,Fp2,P4,1,40,80,2.395175175417166,7.90460600053365e-06
sub-004,A,Fp2,P4,1,50,100,2.159961567727221,1.9563755406458376e-05
sub-004,A,Fp2,P4,2,5,10,2.2424103851986197,0.04883132370784299
sub-004,A,Fp2,P4,2,10,20,0.809608576847672,0.6195229214625912
sub-004,A,Fp2,P4,2,20,40,1.0421461490696264,0.4096514258279007
sub-004,A,Fp2,P4,2,30,60,1.032749581477432,0.42052914226943255
sub-004,A,Fp2,P4,2,40,80,1.0364758808196137,0.41270727894960674
sub-004,A,Fp2,P4,2,50,100,1.3329619461095372,0.07005835407501003
sub-004,A,Fp2,P4,3,5,10,9.793308417141452,5.463102111930152e-09
sub-004,A,Fp2,P4,3,10,20,2.4304933034316676,0.007711813176919393
sub-004,A,Fp2,P4,3,20,40,1.1479494045330585,0.2959413010318997
sub-004,A,Fp2,P4,3,30,60,1.0157349251873264,0.4452364985640594
sub-004,A,Fp2,P4,3,40,80,1.0535228340109275,0.38533501807579645
sub-004,A,Fp2,P4,3,50,100,1.0269494798311205,0.42719725763965793
sub-004,A,Fp2,P4,4,5,10,7.417964861548989,9.419760523961241e-07
sub-004,A,Fp2,P4,4,10,20,4.360750370282357,6.687621809756902e-06
sub-004,A,Fp2,P4,4,20,40,1.3717984210794012,0.12966656547660277
sub-004,A,Fp2,P4,4,30,60,0.8774494348163565,0.6564138715849416
sub-004,A,Fp2,P4,4,40,80,0.7594746270330199,0.857781549026734
sub-004,A,Fp2,P4,4,50,100,1.1632354452271838,0.21491345041496046
sub-005,A,P3,Fp1,0,5,10,18.71776166632575,3.1161020453526604e-17
sub-005,A,P3,Fp1,0,10,20,11.952679039442543,8.428106370101797e-19
sub-005,A,P3,Fp1,0,20,40,9.009048311482879,1.9647490138261924e-23
sub-005,A,P3,Fp1,0,30,60,12.027724048549434,1.7557347333372696e-42
sub-005,A,P3,Fp1,0,40,80,7.558907083812483,3.3858611358853176e-31
sub-005,A,P3,Fp1,0,50,100,5.4351862434918266,4.319247572121089e-24
sub-005,A,P3,Fp1,1,5,10,23.530810434999346,1.6344063307249064e-21
sub-005,A,P3,Fp1,1,10,20,13.208615194599268,6.935590697954667e-21
sub-005,A,P3,Fp1,1,20,40,15.370502480973693,5.024777203302802e-41
sub-005,A,P3,Fp1,1,30,60,12.587405155975931,1.9069780633860124e-44
sub-005,A,P3,Fp1,1,40,80,7.589232986640064,2.435122150396982e-31
sub-005,A,P3,Fp1,1,50,100,4.808555401587531,1.7311831526100195e-20
sub-005,A,P3,Fp1,2,5,10,16.076575722104046,7.8540627518187e-15
sub-005,A,P3,Fp1,2,10,20,7.112472658582239,1.4052504703287052e-10
sub-005,A,P3,Fp1,2,20,40,15.905798552065736,2.0775842373064798e-42
sub-005,A,P3,Fp1,2,30,60,13.33985628762508,4.860242603237311e-47
sub-005,A,P3,Fp1,2,40,80,7.581951723232717,2.6355922646661373e-31
sub-005,A,P3,Fp1,2,50,100,5.148080290747865,1.9021892903490074e-22
sub-005,A,P3,Fp1,3,5,10,26.081955897289152,9.907180813595251e-24
sub-005,A,P3,Fp1,3,10,20,12.022139575643983,6.453496244193778e-19
sub-005,A,P3,Fp1,3,20,40,23.39068534858268,2.530161700553625e-60
sub-005,A,P3,Fp1,3,30,60,16.158668566556962,2.6667247568226136e-56
sub-005,A,P3,Fp1,3,40,80,10.33547193961176,1.0050796944213134e-43
sub-005,A,P3,Fp1,3,50,100,6.58836748713251,1.5084210701053377e-30
sub-005,A,P3,Fp1,4,5,10,27.05908339356258,1.4323643370463066e-24
sub-005,A,P3,Fp1,4,10,20,13.197224912112336,7.242301135980985e-21
sub-005,A,P3,Fp1,4,20,40,16.416568280053106,1.025541793365082e-43
sub-005,A,P3,Fp1,4,30,60,15.731315313064151,6.103162350153864e-55
sub-005,A,P3,Fp1,4,40,80,10.850638846514343,6.388736955460563e-46
sub-005,A,P3,Fp1,4,50,100,7.057251044752175,4.2440419241948616e-33
sub-005,A,Fp1,P3,0,5,10,1.7159372689639856,0.128984019382246
sub-005,A,Fp1,P3,0,10,20,0.9440596857897491,0.4919804858387187
sub-005,A,Fp1,P3,0,20,40,2.709074411508775,9.726007193798862e-05
sub-005,A,Fp1,P3,0,30,60,2.7007477621790494,4.860046626530384e-06
sub-005,A,Fp1,P3,0,40,80,2.428893959817312,5.56905724199323e-06
sub-005,A,Fp1,P3,0,50,100,1.9153663939471162,0.0003071385870453421
sub-005,A,Fp1,P3,1,5,10,5.403253687290854,7.265251050910386e-05
sub-005,A,Fp1,P3,1,10,20,1.4188205975208426,0.1680124718359067
sub-005,A,Fp1,P3,1,20,40,3.8425987951618206,5.8527383400862496e-08
sub-005,A,Fp1,P3,1,30,60,2.00894169465099,0.0013849552694083088
sub-005,A,Fp1,P3,1,40,80,2.019660532737965,0.00033177776766938987
sub-005,A,Fp1,P3,1,50,100,1.55542040591762,0.011211351744305507
sub-005,A,Fp1,P3,2,5,10,11.210953882633163,2.5493411409736257e-10
sub-005,A,Fp1,P3,2,10,20,3.507792212595654,0.00016703641730279252
sub-005,A,Fp1,P3,2,20,40,3.6049325859101637,2.9001281744348945e-07
sub-005,A,Fp1,P3,2,30,60,1.8436572201576822,0.0046622899135137464
sub-005,A,Fp1,P3,2,40,80,2.079465818726734,0.00018723363314947849
sub-005,A,Fp1,P3,2,50,100,2.0106852034479035,0.00010758057817271005
sub-005,A,Fp1,P3,3,5,10,9.159420552282485,2.157736523825662e-08
sub-005,A,Fp1,P3,3,10,20,1.9207286158425345,0.04003641244488515
sub-005,A,Fp1,P3,3,20,40,5.758474538722616,1.0353410847560464e-13
sub-005,A,Fp1,P3,3,30,60,2.9689748413080714,4.600812892507669e-07
sub-005,A,Fp1,P3,3,40,80,2.2420712181879856,3.771345058638043e-05
sub-005,A,Fp1,P3,3,50,100,1.4541919898441722,0.026996618274686787
sub-005,A,Fp1,P3,4,5,10,7.693139159984052,5.188264517512123e-07
sub-005,A,Fp1,P3,4,10,20,2.221938361609564,0.015400967294179937
sub-005,A,Fp1,P3,4,20,40,3.899774662547359,3.9727270655995865e-08
sub-005,A,Fp1,P3,4,30,60,1.8931324096506623,0.003265706133230548
sub-005,A,Fp1,P3,4,40,80,2.071791665162592,0.0002016077064048289
sub-005,A,Fp1,P3,4,50,100,1.7968017953717097,0.0010770064698174392
sub-005,A,P4,Fp2,0,5,10,15.604845707653455,2.1269844030785606e-14
sub-005,A,P4,Fp2,0,10,20,5.308863238107705,1.700563078505615e-07
sub-005,A,P4,Fp2,0,20,40,4.090879594415332,1.0817189457971426e-08
sub-005,A,P4,Fp2,0,30,60,4.028392283704564,2.6687357579830183e-11
sub-005,A,P4,Fp2,0,40,80,2.402705350556693,7.311233398993968e-06
sub-005,A,P4,Fp2,0,50,100,2.0278286774753336,8.87760706666908e-05
sub-005,A,P4,Fp2,1,5,10,7.117822356161929,1.80457386273884e-06
sub-005,A,P4,Fp2,1,10,20,2.268963340381948,0.013202588215727954
sub-005,A,P4,Fp2,1,20,40,3.9512145173063336,2.8014705519195534e-08
sub-005,A,P4,Fp2,1,30,60,4.20609698753633,5.001595962966412e-12
sub-005,A,P4,Fp2,1,40,80,2.145267510003022,9.86688307038137e-05
sub-005,A,P4,Fp2,1,50,100,1.4849657332461161,0.02082131216695886
sub-005,A,P4,Fp2,2,5,10,2.2396479525983657,0.04908858696862436
sub-005,A,P4,Fp2,2,10,20,1.7954125228048687,0.058492850128859776
sub-005,A,P4,Fp2,2,20,40,6.540370734836432,4.463004678135635e-16
sub-005,A,P4,Fp2,2,30,60,9.381292158108916,8.874241214973517e-33
sub-005,A,P4,Fp2,2,40,80,5.442935248423695,6.791486481484638e-21
sub-005,A,P4,Fp2,2,50,100,3.8006382902331297,1.2906162322842097e-14
sub-005,A,P4,Fp2,3,5,10,8.333446374816226,1.29408051176252e-07
sub-005,A,P4,Fp2,3,10,20,2.498057717188643,0.006136175495814878
sub-005,A,P4,Fp2,3,20,40,4.507434066483427,6.190346970388498e-10
sub-005,A,P4,Fp2,3,30,60,2.2579759523488803,0.00019820082883156994
sub-005,A,P4,Fp2,3,40,80,2.4160491476181662,6.36541632260511e-06
sub-005,A,P4,Fp2,3,50,100,2.532000527831025,2.1738962043798844e-07
sub-005,A,P4,Fp2,4,5,10,6.571346471152113,5.884208388831433e-06
sub-005,A,P4,Fp2,4,10,20,0.9223624595057619,0.5119649367288783
sub-005,A,P4,Fp2,4,20,40,3.9851364519014036,2.224287153021502e-08
sub-005,A,P4,Fp2,4,30,60,2.7118154360249327,4.415716620381527e-06
sub-005,A,P4,Fp2,4,40,80,2.658432943435461,4.88540792764035e-07
sub-005,A,P4,Fp2,4,50,100,1.6113687039170483,0.006704434967413003
sub-005,A,Fp2,P4,0,5,10,4.199939344455283,0.0009335999704698581
sub-005,A,Fp2,P4,0,10,20,2.235790314244351,0.014719691799310894
sub-005,A,Fp2,P4,0,20,40,2.486008234640405,0.00038171372929113594
sub-005,A,Fp2,P4,0,30,60,2.6292992901009886,8.995675580939523e-06
sub-005,A,Fp2,P4,0,40,80,2.496076386341147,2.755299590711013e-06
sub-005,A,Fp2,P4,0,50,100,1.7889502838293136,0.0011677761609939837
sub-005,A,Fp2,P4,1,5,10,4.897596338510211,0.00021372778740380121
sub-005,A,Fp2,P4,1,10,20,3.603323038244901,0.00011717695077063688
sub-005,A,Fp2,P4,1,20,40,7.582683225279993,3.2845726514240304e-19
sub-005,A,Fp2,P4,1,30,60,2.951529315711316,5.373745275025216e-07
sub-005,A,Fp2,P4,1,40,80,2.7870243603991653,1.2101197371974243e-07
sub-005,A,Fp2,P4,1,50,100,1.868661873011241,0.000507044059478261
sub-005,A,Fp2,P4,2,5,10,1.8245996153375903,0.10614490890452705
sub-005,A,Fp2,P4,2,10,20,1.2835340003937592,0.23621710061646328
sub-005,A,Fp2,P4,2,20,40,2.726568930596926,8.721831702503245e-05
sub-005,A,Fp2,P4,2,30,60,2.6815979081578574,5.735227936868076e-06
sub-005,A,Fp2,P4,2,40,80,2.4872411050232297,3.0237688347430177e-06
sub-005,A,Fp2,P4,2,50,100,2.0681814556861813,5.62619611692828e-05
sub-005,A,Fp2,P4,3,5,10,11.624767633375612,1.0447279998456901e-10
sub-005,A,Fp2,P4,3,10,20,2.5479469367480787,0.005176652574774379
sub-005,A,Fp2,P4,3,20,40,6.114761811564307,8.637221306241881e-15
sub-005,A,Fp2,P4,3,30,60,4.7628829019489,2.564864840195062e-14
sub-005,A,Fp2,P4,3,40,80,2.9240132121312,2.6802164753821313e-08
sub-005,A,Fp2,P4,3,50,100,2.8360803414349256,4.564496536768514e-09
sub-005,A,Fp2,P4,4,5,10,5.622036145649015,4.545878436750521e-05
sub-005,A,Fp2,P4,4,10,20,1.5007380862496316,0.13521546147611604
sub-005,A,Fp2,P4,4,20,40,4.84033893683972,6.182406825759404e-11
sub-005,A,Fp2,P4,4,30,60,3.2750672716438873,2.909318481195221e-08
sub-005,A,Fp2,P4,4,40,80,3.1041018249060017,3.5958711419900808e-09
sub-005,A,Fp2,P4,4,50,100,2.5746598255633284,1.27475519075596e-07
sub-006,A,P3,Fp1,0,5,10,9.43757109134634,1.1807328544794687e-08
sub-006,A,P3,Fp1,0,10,20,4.601192306542068,2.6542678391730404e-06
sub-006,A,P3,Fp1,0,20,40,4.552961736809569,4.520743915526508e-10
sub-006,A,P3,Fp1,0,30,60,7.064460824797508,1.0143582418164501e-23
sub-006,A,P3,Fp1,0,40,80,6.314777752726148,3.286998513263658e-25
sub-006,A,P3,Fp1,0,50,100,4.609551427768912,2.471399399556079e-19
sub-006,A,P3,Fp1,1,5,10,11.509727016635752,1.3385988861722742e-10
sub-006,A,P3,Fp1,1,10,20,5.486799075406994,8.479891283071695e-08
sub-006,A,P3,Fp1,1,20,40,4.94658054093177,2.95701903352912e-11
sub-006,A,P3,Fp1,1,30,60,5.090007164772626,1.1497442649530616e-15
sub-006,A,P3,Fp1,1,40,80,4.7509609245368924,2.0302013965712772e-17
sub-006,A,P3,Fp1,1,50,100,3.144160785833994,8.183639019412213e-11
sub-006,A,P3,Fp1,2,5,10,9.131298358488,2.293388664033435e-08
sub-006,A,P3,Fp1,2,10,20,4.340232676906003,7.2343008295919344e-06
sub-006,A,P3,Fp1,2,20,40,3.0975898224451264,8.230160808748432e-06
sub-006,A,P3,Fp1,2,30,60,2.3235317685696137,0.00011654225934772119
sub-006,A,P3,Fp1,2,40,80,2.5600312278963093,1.4004446774027999e-06
sub-006,A,P3,Fp1,2,50,100,2.1061368926206714,3.6461539065355697e-05
sub-006,A,P3,Fp1,3,5,10,4.992105473187844,0.00017479160353085112
sub-006,A,P3,Fp1,3,10,20,5.607289354493069,5.28910577856244e-08
sub-006,A,P3,Fp1,3,20,40,3.843320815969033,5.824203579197437e-08
sub-006,A,P3,Fp1,3,30,60,5.610824262960358,8.259147968889672e-18
sub-006,A,P3,Fp1,3,40,80,4.775174253482506,1.5326257902666998e-17
sub-006,A,P3,Fp1,3,50,100,3.3524667132966033,5.185518604761552e-12
sub-006,A,P3,Fp1,4,5,10,12.41647797433125,1.9030804682717564e-11
sub-006,A,P3,Fp1,4,10,20,5.337306941680502,1.5217093964736294e-07
sub-006,A,P3,Fp1,4,20,40,6.072640268810399,1.1583923499142227e-14
sub-006,A,P3,Fp1,4,30,60,6.644216888759399,5.014867129714497e-22
sub-006,A,P3,Fp1,4,40,80,5.872916723294863,4.9321945544665753e-23
sub-006,A,P3,Fp1,4,50,100,4.7250894999673525,5.273551361444328e-20
sub-006,A,Fp1,P3,0,5,10,2.2598541962229275,0.047236094689998974
sub-006,A,Fp1,P3,0,10,20,3.4724393720850166,0.00019036633686844715
sub-006,A,Fp1,P3,0,20,40,2.811787858828206,5.112690242485281e-05
sub-006,A,Fp1,P3,0,30,60,1.9762029025266803,0.0017708612293172365
sub-006,A,Fp1,P3,0,40,80,1.7652620774394314,0.003334688098042221
sub-006,A,Fp1,P3,0,50,100,1.7686675976549187,0.001437348475271435
sub-006,A,Fp1,P3,1,5,10,2.80188576554543,0.016421972729394378
sub-006,A,Fp1,P3,1,10,20,2.945892079095623,0.0012888644278177175
sub-006,A,Fp1,P3,1,20,40,1.4067198993358867,0.11233518642012497
sub-006,A,Fp1,P3,1,30,60,2.588309318878656,1.2772704197058017e-05
sub-006,A,Fp1,P3,1,40,80,2.5466022043247682,1.6151316771438207e-06
sub-006,A,Fp1,P3,1,50,100,1.9861325551756874,0.00014140437250016337
sub-006,A,Fp1,P3,2,5,10,12.521963968515813,1.5173975857091352e-11
sub-006,A,Fp1,P3,2,10,20,8.452332950227127,7.094751384447824e-13
sub-006,A,Fp1,P3,2,20,40,3.823058612213868,6.680036042289279e-08
sub-006,A,Fp1,P3,2,30,60,5.588984941639254,1.0154475147706542e-17
sub-006,A,Fp1,P3,2,40,80,5.119179077435982,2.8441177341155775e-19
sub-006,A,Fp1,P3,2,50,100,4.19850124601936,6.13793315090325e-17
sub-006,A,Fp1,P3,3,5,10,1.851388160165227,0.10111515791716959
sub-006,A,Fp1,P3,3,10,20,3.0011884288480246,0.0010579830203634307
sub-006,A,Fp1,P3,3,20,40,2.843717106031684,4.17982917970044e-05
sub-006,A,Fp1,P3,3,30,60,1.6056853050248074,0.023333822532887488
sub-006,A,Fp1,P3,3,40,80,2.2783097967743684,2.6167384433397942e-05
sub-006,A,Fp1,P3,3,50,100,2.2491877310748927,6.846974165067704e-06
sub-006,A,Fp1,P3,4,5,10,19.686058348299095,4.1918322565473355e-18
sub-006,A,Fp1,P3,4,10,20,6.182143698766378,5.522239746422009e-09
sub-006,A,Fp1,P3,4,20,40,5.124354683775392,8.592214716290361e-12
sub-006,A,Fp1,P3,4,30,60,2.4276474518900533,4.9439670152303454e-05
sub-006,A,Fp1,P3,4,40,80,2.3086058061396812,1.9236454364430554e-05
sub-006,A,Fp1,P3,4,50,100,2.109108957617896,3.523728954388639e-05
sub-006,A,P4,Fp2,0,5,10,42.523050263926486,3.386432580135909e-37
sub-006,A,P4,Fp2,0,10,20,4.815633449735821,1.1588739327296953e-06
sub-006,A,P4,Fp2,0,20,40,3.182847226050908,4.729344101538252e-06
sub-006,A,P4,Fp2,0,30,60,4.422277548131257,6.478844763887372e-13
sub-006,A,P4,Fp2,0,40,80,3.459420062698603,6.387501536628046e-11
sub-006,A,P4,Fp2,0,50,100,2.9743755737151316,7.586111133942422e-10
sub-006,A,P4,Fp2,1,5,10,3.6802881281169655,0.0027570786247377624
sub-006,A,P4,Fp2,1,10,20,2.6749323683851616,0.0033425775556956802
sub-006,A,P4,Fp2,1,20,40,3.0222115666417504,1.3387854872624283e-05
sub-006,A,P4,Fp2,1,30,60,2.810116241713687,1.8739331491599074e-06
sub-006,A,P4,Fp2,1,40,80,2.4939603175828844,2.8173766983000617e-06
sub-006,A,P4,Fp2,1,50,100,1.9173221682734924,0.0003007011281594688
sub-006,A,P4,Fp2,2,5,10,11.464607225647907,1.475308129310341e-10
sub-006,A,P4,Fp2,2,10,20,4.793222426738501,1.2639456107599632e-06
sub-006,A,P4,Fp2,2,20,40,2.248541085548533,0.0015522758406856273
sub-006,A,P4,Fp2,2,30,60,2.424744890220819,5.064699106241957e-05
sub-006,A,P4,Fp2,2,40,80,1.5680812053067155,0.016762969660432107
sub-006,A,P4,Fp2,2,50,100,1.3016136560994587,0.08791475400744726
sub-006,A,P4,Fp2,3,5,10,8.534479398256872,8.367322020408649e-08
sub-006,A,P4,Fp2,3,10,20,6.255407991056029,4.137730342657219e-09
sub-006,A,P4,Fp2,3,20,40,4.535569027487318,5.097675943919483e-10
sub-006,A,P4,Fp2,3,30,60,5.249492184678801,2.531943278809936e-16
sub-006,A,P4,Fp2,3,40,80,4.619259940160993,9.376602455667551e-17
sub-006,A,P4,Fp2,3,50,100,2.7789566535577626,9.521309488308896e-09
sub-006,A,P4,Fp2,4,5,10,16.85027774487087,1.5412578071314926e-15
sub-006,A,P4,Fp2,4,10,20,11.810661153104098,1.455444290951828e-18
sub-006,A,P4,Fp2,4,20,40,6.7086677176160725,1.3859059236570599e-16
